img,parish_all,parish_rem
LMSMPS508470096,0,0
LMSMPS508470100,0,0
LMSMPS508470105,0,0
LMSMPS508470107,0,0
LMSMPS508470109,0,0
LMSMPS508470114,0,0
LMSMPS508470119,0,0
LMSMPS508470154,0,0
LMSMPS508470163,1,1
LMSMPS508470164,1,1
LMSMPS508470165,1,1
LMSMPS508470173,1,1
LMSMPS508470174,1,1
LMSMPS508470177,1,1
LMSMPS508470182,1,1
LMSMPS508470186,1,1
LMSMPS508470188,0,0
LMSMPS508490026,0,0
LMSMPS508490077,1,1
LMSMPS508490079,1,1
LMSMPS508490082,1,1
LMSMPS508490086,1,1
LMSMPS508490091,1,1
LMSMPS508490095,1,1
LMSMPS508490100,1,1
LMSMPS508490108,1,1
LMSMPS508490109,1,1
LMSMPS508490111,1,1
LMSMPS508490115,1,1
LMSMPS508490118,1,1
LMSMPS508490121,1,1
LMSMPS508490123,1,1
LMSMPS508490125,1,1
LMSMPS508490127,1,1
LMSMPS508500146,0,0
LMSMPS508500150,0,0
LMSMPS508510105,0,0
LMSMPS508540112,0,0
LMSMPS508560107,0,0
LMSMPS508560139,0,0
LMSMPS508590028,0,0
LMSMPS508590031,0,0
LMSMPS508590034,0,0
LMSMPS508590037,0,0
LMSMPS508590040,0,0
LMSMPS508590043,0,0
LMSMPS508590046,0,0
LMSMPS508590049,0,0
LMSMPS508590052,0,0
LMSMPS508590055,0,0
LMSMPS508590059,1,1
LMSMPS508590063,1,1
LMSMPS508590065,1,1
LMSMPS508590070,1,1
LMSMPS508590075,1,1
LMSMPS508590078,1,1
LMSMPS508590080,1,1
LMSMPS508590084,1,1
LMSMPS508590087,1,1
LMSMPS508590088,1,1
LMSMPS508590089,0,0
LMSMPS508590113,0,0
LMSMPS508590117,0,0
LMSMPS508590120,0,0
LMSMPS508600135,0,0
LMSMPS508600139,1,1
LMSMPS508600143,1,1
LMSMPS508600149,1,1
LMSMPS508600153,1,1
LMSMPS508600156,1,1
LMSMPS508600157,1,1
LMSMPS508600159,1,1
LMSMPS508600161,1,1
LMSMPS508600163,1,1
LMSMPS508600167,1,1
LMSMPS508610015,0,0
LMSMPS508620148,0,0
LMSMPS508620149,0,0
LMSMPS508620151,0,0
LMSMPS508620152,0,0
LMSMPS508620153,0,0
LMSMPS508620156,0,0
LMSMPS508620157,0,0
LMSMPS508620158,0,0
LMSMPS508620159,0,0
LMSMPS508620169,0,0
LMSMPS508620176,1,1
LMSMPS508620181,1,1
LMSMPS508620184,1,1
LMSMPS508620192,1,1
LMSMPS508620195,1,1
LMSMPS508620198,1,1
LMSMPS508620202,1,1
LMSMPS508620203,1,1
LMSMPS508620205,1,1
LMSMPS508620211,1,1
LMSMPS508620213,1,1
LMSMPS508620249,0,0
LMSMPS508620252,0,0
LMSMPS508620257,0,0
LMSMPS508620258,0,0
LMSMPS508620259,0,0
LMSMPS508620263,0,0
LMSMPS508630005,0,0
LMSMPS508630015,0,0
LMSMPS508630018,1,1
LMSMPS508630019,1,1
LMSMPS508630021,1,1
LMSMPS508630025,1,1
LMSMPS508630028,0,0
LMSMPS508630031,1,1
LMSMPS508630033,1,1
LMSMPS508630038,1,1
LMSMPS508630039,1,1
LMSMPS508630044,0,0
LMSMPS508630047,1,1
LMSMPS508630052,1,1
LMSMPS508630056,1,1
LMSMPS508630059,1,1
LMSMPS508630086,0,0
LMSMPS508640087,1,1
LMSMPS508640088,1,1
LMSMPS508640090,1,1
LMSMPS508640094,1,1
LMSMPS508640097,1,1
LMSMPS508640115,0,0
LMSMPS508640116,0,0
LMSMPS508640118,0,0
LMSMPS508670239,0,0
LMSMPS508670241,0,0
LMSMPS508670242,0,0
LMSMPS508670244,0,0
LMSMPS508670246,0,0
LMSMPS508670248,0,0
LMSMPS508670250,0,0
LMSMPS508670252,0,0
LMSMPS508670255,0,0
LMSMPS508670257,0,0
LMSMPS508670261,0,0
LMSMPS508670272,1,1
LMSMPS508670275,1,1
LMSMPS508670277,1,1
LMSMPS508670279,1,1
LMSMPS508670283,1,1
LMSMPS508670288,1,1
LMSMPS508670294,1,1
LMSMPS508670295,1,1
LMSMPS508670301,1,1
LMSMPS508670322,0,0
LMSMPS508690059,0,0
LMSMPS508690061,0,0
LMSMPS508690063,0,0
LMSMPS508690065,0,0
LMSMPS508690067,0,0
LMSMPS508690072,0,0
LMSMPS508690077,0,0
LMSMPS508690079,0,0
LMSMPS508690084,0,0
LMSMPS508690088,1,1
LMSMPS508690092,1,1
LMSMPS508690094,1,1
LMSMPS508690095,1,1
LMSMPS508690097,1,1
LMSMPS508690102,1,1
LMSMPS508690105,1,1
LMSMPS508690109,1,1
LMSMPS508740039,0,0
LMSMPS508740040,0,0
LMSMPS508790029,0,0
LMSMPS508790032,0,0
LMSMPS508790107,0,0
LMSMPS508790109,0,0
LMSMPS508790112,0,0
LMSMPS508790119,1,1
LMSMPS508790123,1,1
LMSMPS508790125,1,1
LMSMPS508790126,1,1
LMSMPS508790130,1,1
LMSMPS508790131,1,1
LMSMPS508790135,1,1
LMSMPS508790138,1,1
LMSMPS508790141,1,1
LMSMPS508790142,1,1
LMSMPS508790211,0,0
LMSMPS508790215,0,0
LMSMPS508810038,0,0
LMSMPS508810128,0,0
LMSMPS508810132,1,1
LMSMPS508810135,1,1
LMSMPS508810138,1,1
LMSMPS508810139,1,1
LMSMPS508810141,1,1
LMSMPS508810143,1,1
LMSMPS508810146,1,1
LMSMPS508810150,1,1
LMSMPS508810152,1,1
LMSMPS508810154,1,1
LMSMPS508810187,0,0
LMSMPS508830037,0,0
LMSMPS508830039,0,0
LMSMPS508830040,0,0
LMSMPS508830175,1,1
LMSMPS508830178,1,1
LMSMPS508830179,1,1
LMSMPS508830181,1,1
LMSMPS508830183,1,1
LMSMPS508830184,1,1
LMSMPS508830186,1,1
LMSMPS508830188,1,1
LMSMPS508830191,1,1
LMSMPS508830193,1,1
LMSMPS508830196,1,1
LMSMPS508830199,1,1
LMSMPS508830207,0,0
LMSMPS508830259,0,0
LMSMPS508830260,0,0
LMSMPS508840099,1,1
LMSMPS508840102,0,0
LMSMPS508840104,1,1
LMSMPS508840108,1,1
LMSMPS508850132,1,1
LMSMPS508850135,1,1
LMSMPS508850136,0,0
LMSMPS508850137,0,0
LMSMPS508850142,0,0
LMSMPS508850143,0,0
LMSMPS508850146,1,1
LMSMPS508850152,0,0
LMSMPS508850153,0,0
LMSMPS508850157,0,0
LMSMPS508850160,1,1
LMSMPS508850165,1,1
LMSMPS508860005,1,1
LMSMPS508880054,0,0
LMSMPS508880102,0,0
LMSMPS508880137,1,1
LMSMPS508880140,1,1
LMSMPS508880142,1,1
LMSMPS508880148,1,1
LMSMPS508880152,1,1
LMSMPS508880163,1,1
LMSMPS508880169,1,1
LMSMPS508880174,1,1
LMSMPS508880178,1,1
LMSMPS508880180,1,1
LMSMPS508880186,1,1
LMSMPS508880187,1,1
LMSMPS508880192,1,1
LMSMPS508880199,1,1
LMSMPS508880214,0,0
LMSMPS508890270,1,1
LMSMPS508890274,1,1
LMSMPS508890280,0,0
LMSMPS508890284,1,1
LMSMPS508890288,1,1
LMSMPS508890291,1,1
LMSMPS508890293,1,1
LMSMPS508890295,1,1
LMSMPS508890300,1,1
LMSMPS508890304,1,1
LMSMPS508890305,1,1
LMSMPS508890309,0,0
LMSMPS508890312,0,0
LMSMPS508890314,0,0
LMSMPS508890317,0,0
LMSMPS508890320,0,0
LMSMPS508890323,0,0
LMSMPS508890326,0,0
LMSMPS508890329,0,0
LMSMPS508890332,0,0
LMSMPS508890335,0,0
LMSMPS508890338,0,0
LMSMPS508890341,0,0
LMSMPS508890344,1,1
LMSMPS508890347,1,1
LMSMPS508890349,0,0
LMSMPS508890352,0,0
LMSMPS508890355,1,1
LMSMPS508890358,1,1
LMSMPS508890361,1,1
LMSMPS508890362,1,1
LMSMPS508890364,1,1
LMSMPS508890366,1,1
LMSMPS508890368,1,1
LMSMPS508890369,1,1
LMSMPS508890371,1,1
LMSMPS508890382,1,1
LMSMPS508890386,1,1
LMSMPS508890387,1,1
LMSMPS508890392,1,1
LMSMPS508890395,1,0
LMSMPS508890397,0,0
LMSMPS508890400,0,0
LMSMPS508890405,0,0
LMSMPS508890408,1,1
LMSMPS508890413,0,0
LMSMPS508890416,0,0
LMSMPS508890420,0,0
LMSMPS508910106,0,0
LMSMPS508910112,0,0
LMSMPS508910114,1,1
LMSMPS508910123,1,1
LMSMPS508930022,0,0
LMSMPS508930079,1,1
LMSMPS508930082,0,0
LMSMPS508930144,0,0
LMSMPS508930147,0,0
LMSMPS508930149,0,0
LMSMPS508930150,0,0
LMSMPS508930154,1,1
LMSMPS508930185,1,1
LMSMPS508930193,1,1
LMSMPS508930198,1,1
LMSMPS508930199,1,1
LMSMPS508930200,1,1
LMSMPS508930201,1,1
LMSMPS508930203,1,1
LMSMPS508930205,1,1
LMSMPS508930206,1,1
LMSMPS508930207,1,1
LMSMPS508940055,0,0
LMSMPS508940061,1,1
LMSMPS508940064,1,1
LMSMPS508940067,1,1
LMSMPS508940070,1,1
LMSMPS508940074,1,1
LMSMPS508940076,1,1
LMSMPS508940081,1,1
LMSMPS508940084,1,1
LMSMPS508960044,0,0
LMSMPS508960047,0,0
LMSMPS508960050,0,0
LMSMPS508960052,0,0
LMSMPS508960054,0,0
LMSMPS508960057,0,0
LMSMPS508960059,0,0
LMSMPS508960063,0,0
LMSMPS508960066,0,0
LMSMPS508960069,0,0
LMSMPS508960070,0,0
LMSMPS508960072,0,0
LMSMPS508960075,1,1
LMSMPS508960084,1,1
LMSMPS508960089,1,1
LMSMPS508960092,1,1
LMSMPS508960093,1,1
LMSMPS508960094,1,1
LMSMPS508960098,1,1
LMSMPS508960100,1,1
LMSMPS508960102,1,1
LMSMPS508960104,1,1
LMSMPS508960107,1,1
LMSMPS508960109,1,1
LMSMPS508960111,1,1
LMSMPS508960116,1,1
LMSMPS508960119,1,1
LMSMPS508960122,1,1
LMSMPS508960124,1,1
LMSMPS508960126,1,1
LMSMPS508980052,1,1
LMSMPS508980057,1,1
LMSMPS508980058,1,1
LMSMPS508980060,1,1
LMSMPS508980063,1,1
LMSMPS508980065,1,1
LMSMPS508990091,0,0
LMSMPS508990093,0,0
LMSMPS508990094,1,1
LMSMPS508990098,1,1
LMSMPS508990103,1,1
LMSMPS508990104,1,1
LMSMPS508990106,1,1
LMSMPS508990107,1,1
LMSMPS508990108,1,1
LMSMPS508990109,1,1
LMSMPS508990112,1,1
LMSMPS508990114,1,1
LMSMPS508990119,1,1
LMSMPS508990120,1,1
LMSMPS508990121,1,1
LMSMPS508990122,1,1
LMSMPS508990191,1,1
LMSMPS509010009,1,1
LMSMPS509010011,1,1
LMSMPS509010013,1,1
LMSMPS509010016,1,1
LMSMPS509010019,1,1
LMSMPS509010024,1,1
LMSMPS509010028,1,1
LMSMPS509010031,1,1
LMSMPS509010034,1,1
LMSMPS509020173,0,0
LMSMPS509020180,1,1
LMSMPS509020185,1,1
LMSMPS509020186,1,1
LMSMPS509020188,1,1
LMSMPS509020193,1,1
LMSMPS509020195,1,1
LMSMPS509020196,1,1
LMSMPS509020234,1,1
LMSMPS509040002,0,0
LMSMPS509040004,1,1
LMSMPS509040007,1,1
LMSMPS509040009,1,1
LMSMPS509040014,1,1
LMSMPS509040140,1,1
LMSMPS509040143,1,1
LMSMPS509040145,1,1
LMSMPS509060094,0,0
LMSMPS509060096,0,0
LMSMPS509060100,0,0
LMSMPS509060106,1,1
LMSMPS509060109,1,1
LMSMPS509060114,1,1
LMSMPS509060121,1,1
LMSMPS509060124,1,1
LMSMPS509060126,1,1
LMSMPS509060130,1,1
LMSMPS509060131,1,1
LMSMPS509070054,0,0
LMSMPS509070056,0,0
LMSMPS509070062,1,1
LMSMPS509070066,1,1
LMSMPS509070069,1,1
LMSMPS509070075,1,1
LMSMPS509070079,1,1
LMSMPS509090102,0,0
LMSMPS509090105,0,0
LMSMPS509090110,0,0
LMSMPS509090119,1,0
LMSMPS509090123,1,1
LMSMPS509090126,1,1
LMSMPS509090131,1,1
LMSMPS509090135,1,1
LMSMPS509090141,1,1
LMSMPS509090142,1,1
LMSMPS509090143,1,1
LMSMPS509090145,1,1
LMSMPS509090171,0,0
LMSMPS509090182,0,0
LMSMPS509090184,0,0
LMSMPS509090189,0,0
LMSMPS509100071,0,0
LMSMPS509100081,1,1
LMSMPS509100085,1,1
LMSMPS509100087,1,1
LMSMPS509100096,1,1
LMSMPS509100099,1,1
LMSMPS509100101,1,1
LMSMPS509100104,1,1
LMSMPS509100110,1,1
LMSMPS509110084,0,0
LMSMPS509110088,0,0
LMSMPS509110091,0,0
LMSMPS509110093,0,0
LMSMPS509110095,0,0
LMSMPS509110096,0,0
LMSMPS509110106,1,1
LMSMPS509110111,1,1
LMSMPS509110113,1,1
LMSMPS509110115,1,1
LMSMPS509110117,1,1
LMSMPS509110120,1,1
LMSMPS509110122,1,1
LMSMPS509110124,0,0
LMSMPS509120008,0,0
LMSMPS509140118,0,0
LMSMPS509140122,0,0
LMSMPS509140132,1,1
LMSMPS509140136,1,1
LMSMPS509140140,1,1
LMSMPS509140143,1,1
LMSMPS509140145,1,1
LMSMPS509140150,1,1
LMSMPS509140154,1,1
LMSMPS509140165,0,0
LMSMPS509150199,0,0
LMSMPS509150201,0,0
LMSMPS509150203,0,0
LMSMPS509150205,0,0
LMSMPS509150209,0,0
LMSMPS509150215,0,0
LMSMPS509150217,1,0
LMSMPS509150224,0,0
LMSMPS509150229,0,0
LMSMPS509150243,1,1
LMSMPS509150245,1,1
LMSMPS509150247,1,1
LMSMPS509150252,1,1
LMSMPS509150255,1,1
LMSMPS509150258,1,1
LMSMPS509150261,1,1
LMSMPS509150265,1,1
LMSMPS509150273,1,1
LMSMPS509150274,1,1
LMSMPS509150275,1,1
LMSMPS509150277,1,1
LMSMPS509150279,1,1
LMSMPS509160002,0,0
LMSMPS509160004,1,1
LMSMPS509160034,1,1
LMSMPS509160036,1,1
LMSMPS509170079,1,1
LMSMPS509200011,1,1
LMSMPS509200016,1,1
LMSMPS509200019,1,1
LMSMPS509200025,1,1
LMSMPS509200030,1,1
LMSMPS509200032,1,1
LMSMPS509200036,1,1
LMSMPS509200037,1,1
LMSMPS509200042,1,1
LMSMPS509200045,1,1
LMSMPS509200047,1,1
LMSMPS509200049,1,1
LMSMPS509200052,1,1
LMSMPS509200055,1,1
LMSMPS509200057,1,1
LMSMPS509200060,1,1
LMSMPS509200066,1,1
LMSMPS509200069,1,1
LMSMPS509200072,1,1
LMSMPS509200075,1,1
LMSMPS509200078,1,1
LMSMPS509200085,0,0
LMSMPS509200087,0,0
LMSMPS509200091,0,0
LMSMPS509200113,0,0
LMSMPS509200116,0,0
LMSMPS509210019,0,0
LMSMPS509210022,0,0
LMSMPS509210065,0,0
LMSMPS509210068,1,1
LMSMPS509210072,1,1
LMSMPS509220004,0,0
LMSMPS509220007,0,0
LMSMPS509220010,0,0
LMSMPS509220013,1,1
LMSMPS509220015,1,1
LMSMPS509220021,1,1
LMSMPS509220030,1,1
LMSMPS509220031,1,1
LMSMPS509220040,1,1
LMSMPS509220041,1,1
LMSMPS509220045,0,0
LMSMPS509220057,0,0
LMSMPS509220071,0,0
LMSMPS509230007,1,1
LMSMPS509240009,1,1
LMSMPS509240011,1,1
LMSMPS509240016,1,1
LMSMPS509240018,1,1
LMSMPS509240025,1,1
LMSMPS509240027,1,1
LMSMPS509240032,1,1
LMSMPS509240034,0,0
LMSMPS509240036,0,0
LMSMPS509240051,0,0
LMSMPS509240054,0,0
LMSMPS509240061,0,0
LMSMPS509240063,0,0
LMSMPS509250011,1,1
LMSMPS509250019,1,1
LMSMPS509250025,1,1
LMSMPS509250027,1,1
LMSMPS509250029,1,1
LMSMPS509250031,1,1
LMSMPS509250034,1,1
LMSMPS509250035,1,1
LMSMPS509250036,1,1
LMSMPS509250048,0,0
LMSMPS509260005,0,0
LMSMPS509260009,1,1
LMSMPS509260014,1,1
LMSMPS509260022,1,1
LMSMPS509260024,1,1
LMSMPS509260025,1,1
LMSMPS509260026,1,1
LMSMPS509260030,1,1
LMSMPS509260031,0,0
LMSMPS509260034,0,0
LMSMPS509260040,0,0
LMSMPS509260042,0,0
LMSMPS509260087,0,0
LMSMPS509270001,0,0
LMSMPS509290003,0,0
LMSMPS509290006,0,0
LMSMPS509290008,0,0
LMSMPS509290011,0,0
LMSMPS509290017,1,1
LMSMPS509290026,0,0
LMSMPS509290027,1,1
LMSMPS509290029,1,1
LMSMPS509290031,1,1
LMSMPS509290035,1,1
LMSMPS509290037,1,1
LMSMPS509290038,1,1
LMSMPS509290042,0,0
LMSMPS509290052,1,1
LMSMPS509290054,0,0
LMSMPS509290055,0,0
LMSMPS509290099,0,0
LMSMPS509300047,0,0
LMSMPS509300050,0,0
LMSMPS509300053,0,0
LMSMPS509300056,0,0
LMSMPS509300060,0,0
LMSMPS509300063,0,0
LMSMPS509300070,1,1
LMSMPS509300073,1,1
LMSMPS509300076,1,1
LMSMPS509300078,1,1
LMSMPS509300080,1,1
LMSMPS509300082,1,1
LMSMPS509300086,1,1
LMSMPS509300089,1,1
LMSMPS509300092,1,1
LMSMPS509300093,1,1
LMSMPS509300113,0,0
LMSMPS509300127,0,0
LMSMPS509300131,0,0
LMSMPS509310007,0,0
LMSMPS509310009,0,0
LMSMPS509310011,0,0
LMSMPS509310014,0,0
LMSMPS509310017,1,1
LMSMPS509310019,1,1
LMSMPS509310021,1,1
LMSMPS509310023,0,0
LMSMPS509310027,0,0
LMSMPS509310029,0,0
LMSMPS509320003,1,1
LMSMPS509340007,0,0
LMSMPS509340011,0,0
LMSMPS509340015,0,0
LMSMPS509340019,0,0
LMSMPS509340023,0,0
LMSMPS509340026,0,0
LMSMPS509340030,1,1
LMSMPS509340032,1,1
LMSMPS509340034,1,1
LMSMPS509340036,1,1
LMSMPS509340039,1,1
LMSMPS509340043,1,1
LMSMPS509340044,1,1
LMSMPS509340048,1,1
LMSMPS509340049,1,1
LMSMPS509340050,1,1
LMSMPS509340054,1,1
LMSMPS509340056,1,1
LMSMPS509340060,1,1
LMSMPS509340067,1,1
LMSMPS509340073,0,0
LMSMPS509340075,0,0
LMSMPS509350003,0,0
LMSMPS509350005,0,0
LMSMPS509350011,1,1
LMSMPS509350013,1,1
LMSMPS509350023,1,1
LMSMPS509360004,0,0
LMSMPS509360006,0,0
LMSMPS509360007,0,0
LMSMPS509360009,1,1
LMSMPS509360012,1,1
LMSMPS509360014,1,1
LMSMPS509360019,1,1
LMSMPS509360021,1,1
LMSMPS509360024,1,1
LMSMPS509360029,0,0
LMSMPS509370005,1,1
LMSMPS509370010,1,1
LMSMPS509370012,1,1
LMSMPS509370016,1,1
LMSMPS509370020,1,1
LMSMPS509380005,1,1
LMSMPS509390004,0,0
LMSMPS509390007,0,0
LMSMPS509390010,0,0
LMSMPS509390011,1,1
LMSMPS509390012,1,1
LMSMPS509390013,1,1
LMSMPS509390015,1,1
LMSMPS509390019,1,1
LMSMPS509390021,1,1
LMSMPS509390022,1,1
LMSMPS509390023,1,1
LMSMPS509390025,1,1
LMSMPS509410005,0,0
LMSMPS509410008,0,0
LMSMPS509410011,0,0
LMSMPS509410019,0,0
LMSMPS509410025,1,1
LMSMPS509410026,1,1
LMSMPS509410029,1,1
LMSMPS509410032,1,1
LMSMPS509410034,1,1
LMSMPS509410036,1,1
LMSMPS509410043,1,1
LMSMPS509410045,1,1
LMSMPS509410048,1,1
LMSMPS509410053,1,1
LMSMPS509410056,1,1
LMSMPS509410059,1,1
LMSMPS509410063,0,0
LMSMPS509420006,0,0
LMSMPS509420009,0,0
LMSMPS509420021,1,1
LMSMPS509420027,1,1
LMSMPS509420029,1,1
LMSMPS509420032,1,1
LMSMPS509420035,1,1
LMSMPS509420037,1,1
LMSMPS509420046,0,0
LMSMPS509430001,1,1
LMSMPS509430005,1,1
LMSMPS509430007,1,1
LMSMPS509430011,1,1
LMSMPS509430014,1,1
LMSMPS509440004,0,0
LMSMPS509440006,0,0
LMSMPS509440008,1,1
LMSMPS509440009,1,1
LMSMPS509440011,1,1
LMSMPS509440015,1,1
LMSMPS509440018,1,1
LMSMPS509440023,1,1
LMSMPS509440027,0,0
LMSMPS509440033,0,0
LMSMPS509460044,0,0
LMSMPS509460055,1,1
LMSMPS509460057,1,1
LMSMPS509460058,1,1
LMSMPS509460062,1,1
LMSMPS509460067,0,0
LMSMPS509460068,0,0
LMSMPS509460072,0,0
LMSMPS509460073,0,0
LMSMPS509460075,0,0
LMSMPS509460081,0,0
LMSMPS509460086,0,0
LMSMPS509460088,1,1
LMSMPS509460089,1,1
LMSMPS509460091,1,1
LMSMPS509460094,0,0
LMSMPS509460098,0,0
LMSMPS509460100,1,1
LMSMPS509460101,0,0
LMSMPS509460103,0,0
LMSMPS509470074,1,1
LMSMPS509470079,1,1
LMSMPS509470081,1,1
LMSMPS509470082,1,1
LMSMPS509470083,1,1
LMSMPS509470086,1,1
LMSMPS509470087,1,1
LMSMPS509470089,1,1
LMSMPS509470092,1,1
LMSMPS509470097,1,1
LMSMPS509470102,1,1
LMSMPS509470104,1,1
LMSMPS509470105,1,1
LMSMPS509470106,1,1
LMSMPS509470108,1,1
LMSMPS509470111,1,1
LMSMPS509470113,1,1
LMSMPS509480094,0,0
LMSMPS509480096,0,0
LMSMPS509480098,0,0
LMSMPS509480100,0,0
LMSMPS509480102,0,0
LMSMPS509480108,1,1
LMSMPS509480110,1,1
LMSMPS509480113,1,1
LMSMPS509480116,1,1
LMSMPS509480119,1,1
LMSMPS509480121,1,1
LMSMPS509480123,1,1
LMSMPS509480132,1,1
LMSMPS509480133,1,1
LMSMPS509480135,1,1
LMSMPS509490060,1,1
LMSMPS509490063,1,1
LMSMPS509490065,1,1
LMSMPS509490067,0,0
LMSMPS509490071,0,0
LMSMPS509490074,1,1
LMSMPS509490078,1,1
LMSMPS509490080,1,1
LMSMPS509490082,1,1
LMSMPS509490084,1,1
LMSMPS509490086,1,1
LMSMPS509490090,1,1
LMSMPS509490091,0,0
LMSMPS509490093,0,0
LMSMPS509490095,0,0
LMSMPS509510090,0,0
LMSMPS509520110,1,1
LMSMPS509520111,0,0
LMSMPS509520113,0,0
LMSMPS509520115,0,0
LMSMPS509520117,0,0
LMSMPS509520119,0,0
LMSMPS509520121,0,0
LMSMPS509520123,0,0
LMSMPS509520125,0,0
LMSMPS509520127,0,0
LMSMPS509520129,0,0
LMSMPS509520131,0,0
LMSMPS509520133,0,0
LMSMPS509520135,0,0
LMSMPS509520137,0,0
LMSMPS509520139,1,1
LMSMPS509520140,1,1
LMSMPS509520141,1,1
LMSMPS509520142,1,1
LMSMPS509520150,1,1
LMSMPS509520152,0,0
LMSMPS509520155,0,0
LMSMPS509520157,0,0
LMSMPS509520159,0,0
LMSMPS509520162,0,0
LMSMPS509520164,0,0
LMSMPS509520168,1,1
LMSMPS509520171,1,1
LMSMPS509520173,0,0
LMSMPS509520174,0,0
LMSMPS509520175,1,1
LMSMPS509520176,0,0
LMSMPS509520177,1,1
LMSMPS509530189,1,1
LMSMPS509530190,1,1
LMSMPS509530196,1,1
LMSMPS509530197,1,1
LMSMPS509530199,1,1
LMSMPS509530201,0,0
LMSMPS509530203,0,0
LMSMPS509530208,0,0
LMSMPS509530211,0,0
LMSMPS509530216,0,0
LMSMPS509530219,1,1
LMSMPS509530220,0,0
LMSMPS509530222,0,0
LMSMPS509540029,1,1
LMSMPS509540031,0,0
LMSMPS509540032,1,1
LMSMPS509540033,1,1
LMSMPS509540035,1,1
LMSMPS509540037,1,1
LMSMPS509540039,1,1
LMSMPS509540041,1,1
LMSMPS509540042,1,1
LMSMPS509540047,0,0
LMSMPS509540048,1,1
LMSMPS509540050,1,1
LMSMPS509540052,0,0
LMSMPS509570100,0,0
LMSMPS509570102,0,0
LMSMPS509570106,0,0
LMSMPS509570108,0,0
LMSMPS509570111,0,0
LMSMPS509570114,1,1
LMSMPS509570116,1,1
LMSMPS509570117,1,1
LMSMPS509570122,1,1
LMSMPS509570124,1,1
LMSMPS509570125,1,1
LMSMPS509570131,1,1
LMSMPS509570141,1,1
LMSMPS509570146,1,1
LMSMPS509570148,1,1
LMSMPS509570150,1,1
LMSMPS509570151,1,1
LMSMPS509570153,1,1
LMSMPS509570154,1,1
LMSMPS509570156,1,1
LMSMPS509580062,0,0
LMSMPS509580064,0,0
LMSMPS509580066,0,0
LMSMPS509580069,0,0
LMSMPS509580072,0,0
LMSMPS509580079,0,0
LMSMPS509580086,1,1
LMSMPS509580089,1,1
LMSMPS509580093,1,1
LMSMPS509580094,1,1
LMSMPS509580095,1,1
LMSMPS509580099,1,1
LMSMPS509580103,1,1
LMSMPS509580105,1,1
LMSMPS509590069,1,1
LMSMPS509590080,0,0
LMSMPS509590085,0,0
LMSMPS509590088,0,0
LMSMPS509590090,0,0
LMSMPS509590091,0,0
LMSMPS509590094,0,0
LMSMPS509590100,0,0
LMSMPS509590101,0,0
LMSMPS509590103,0,0
LMSMPS509590104,0,0
LMSMPS509590105,0,0
LMSMPS509590106,1,1
LMSMPS509590115,1,1
LMSMPS509590119,1,1
LMSMPS509590121,1,1
LMSMPS509590122,1,1
LMSMPS509590126,1,1
LMSMPS509590127,1,1
LMSMPS509590128,1,1
LMSMPS509590134,0,0
LMSMPS509590162,0,0
LMSMPS509600060,1,1
LMSMPS509600076,0,0
LMSMPS509600077,1,1
LMSMPS509600080,1,1
LMSMPS509600083,1,1
LMSMPS509610083,1,0
LMSMPS509610087,0,0
LMSMPS509610091,0,0
LMSMPS509610092,0,0
LMSMPS509610097,1,1
LMSMPS509610101,1,1
LMSMPS509610118,0,0
LMSMPS509620004,1,1
LMSMPS509620008,1,1
LMSMPS509620011,1,1
LMSMPS509620013,1,1
LMSMPS509620015,1,1
LMSMPS509620020,1,1
LMSMPS509620021,1,1
LMSMPS509620023,1,1
LMSMPS509620025,1,1
LMSMPS509630137,0,0
LMSMPS509630139,0,0
LMSMPS509630141,0,0
LMSMPS509630143,0,0
LMSMPS509630149,1,1
LMSMPS509630152,1,1
LMSMPS509630160,1,1
LMSMPS509630161,1,1
LMSMPS509640150,1,1
LMSMPS509640156,0,0
LMSMPS509640161,0,0
LMSMPS509640164,0,0
LMSMPS509640166,0,0
LMSMPS509640167,0,0
LMSMPS509640168,0,0
LMSMPS509640171,0,0
LMSMPS509640174,0,0
LMSMPS509640175,1,1
LMSMPS509640178,1,1
LMSMPS509640180,1,1
LMSMPS509640183,1,1
LMSMPS509640222,0,0
LMSMPS509650080,0,0
LMSMPS509650089,0,0
LMSMPS509650095,0,0
LMSMPS509650097,1,1
LMSMPS509650099,1,1
LMSMPS509650101,1,1
LMSMPS509650104,1,1
LMSMPS509650107,1,1
LMSMPS509650111,1,1
LMWJPS653020001,1,1
LMWJPS653020003,0,0
LMWJPS653020005,1,1
LMWJPS653020006,1,0
LMWJPS653020007,0,0
LMWJPS653020009,0,0
LMWJPS653020011,0,0
LMWJPS653020012,0,0
LMWJPS653020014,0,0
LMWJPS653050003,1,1
LMWJPS653050006,1,1
LMWJPS653050008,1,0
LMWJPS653050014,1,0
LMWJPS653060001,0,0
LMWJPS653060003,1,0
LMWJPS653060005,1,0
LMWJPS653070005,0,0
LMWJPS653070008,0,0
LMWJPS653110002,1,1
LMWJPS653130001,1,0
LMWJPS653130003,1,0
LMWJPS653140003,0,0
LMWJPS653340003,0,0
LMWJPS653380002,0,0
LMWJPS653380004,0,0
LMWJPS653380006,0,0
LMWJPS653380007,0,0
LMWJPS653400003,0,0
LMWJPS653400005,1,0
LMWJPS653410002,0,0
LMWJPS653410004,0,0
LMWJPS653420002,0,0
LMWJPS653430003,0,0
LMWJPS653440002,0,0
LMWJPS653440003,0,0
LMWJPS653440005,0,0
